id,label,node,lat,lon,in,out
552,552,552,40.0005340576172,116.301956176758,4,6
553,553,553,40.0774383544922,116.422805786133,0,6
554,554,554,40.1103973388672,116.279983520508,4,10
555,555,555,40.0499725341797,116.411819458008,9,13
556,556,556,39.7588348388672,116.336288452148,2,1
557,557,557,39.7698211669922,116.259384155273,2,0
558,558,558,39.7258758544922,116.374740600586,2,0
559,559,559,39.6599578857422,116.352767944336,2,0
560,560,560,40.0046539306641,116.37336730957001,1,0
561,561,561,39.8439788818359,116.29508972167999,2,0
562,562,562,39.8686981201172,116.377487182617,2,5
563,563,563,39.9236297607422,116.630172729492,5,0
564,564,564,39.8357391357422,116.366500854492,7,2
565,565,565,40.0431060791016,116.498336791992,2,2
566,566,566,39.9456024169922,116.39533996582001,2,2
567,567,567,39.7258758544922,116.49421691894501,2,0
568,568,568,40.1145172119141,116.407699584961,1,0
569,569,569,39.9277496337891,116.477737426758,32,32
570,570,570,39.9359893798828,116.420059204102,1,1
571,571,571,39.8906707763672,116.381607055664,2,1
572,572,572,40.1680755615234,116.190719604492,1,0
573,573,573,40.0032806396484,116.399459838867,1,0
574,574,574,39.9744415283203,116.301956176758,14,12
575,575,575,39.7657012939453,116.225051879883,1,1
576,576,576,39.7217559814453,116.356887817383,0,1
577,577,577,39.9771881103516,116.332168579102,15,10
578,578,578,40.1488494873047,116.870498657227,1,0
579,579,579,39.9744415283203,116.553268432617,1,2
580,580,580,40.1117706298828,116.30744934082001,4,2
581,581,581,39.9524688720703,116.267623901367,1,0
582,582,582,39.9483489990234,116.259384155273,0,1
583,583,583,39.8426055908203,116.50382995605499,3,3
584,584,584,39.8096466064453,116.447525024414,3,6
585,585,585,39.6228790283203,116.304702758789,0,1
586,586,586,40.0650787353516,116.358261108398,4,0
587,587,587,39.8371124267578,116.380233764648,14,1
588,588,588,39.9030303955078,116.358261108398,0,2
589,589,589,39.8892974853516,116.485977172852,6,5
590,590,590,39.9222564697266,116.343154907227,6,0
591,591,591,39.8014068603516,116.222305297852,0,2
592,592,592,39.7574615478516,116.354141235352,1,0
593,593,593,39.7574615478516,116.332168579102,3,5
594,594,594,39.8453521728516,116.26213073730499,1,0
595,595,595,39.7904205322266,116.31706237792999,1,0
596,596,596,39.8906707763672,116.64665222167999,2,1
597,597,597,39.7505950927734,116.403579711914,1,0
598,598,598,39.9593353271484,116.546401977539,4,5
599,599,599,39.9153900146484,116.678237915039,0,1
600,600,600,40.0005340576172,116.436538696289,0,1
601,601,601,39.6544647216797,116.279983520508,4,0
602,602,602,39.9222564697266,116.388473510742,0,1
603,603,603,39.8343658447266,116.652145385742,0,1
604,604,604,39.8508453369141,116.377487182617,39,37
605,605,605,39.9277496337891,116.366500854492,10,1
606,606,606,39.9607086181641,116.355514526367,3,7
607,607,607,39.9057769775391,116.564254760742,2,3
608,608,608,39.9826812744141,116.421432495117,4,13
609,609,609,39.7739410400391,116.520309448242,24,10
610,610,610,39.9826812744141,116.333541870117,24,47
611,611,611,39.9497222900391,116.696090698242,0,1
612,612,612,39.9716949462891,116.410446166992,12,16
613,613,613,39.9607086181641,116.443405151367,5,3
614,614,614,39.9428558349609,116.19621276855499,4,2
615,615,615,39.8989105224609,116.32804870605499,4,4
616,616,616,39.8371124267578,116.24153137207001,3,3
617,617,617,39.9373626708984,116.389846801758,1,0
618,618,618,39.7904205322266,116.326675415039,2,7
619,619,619,39.8014068603516,116.403579711914,25,25
620,620,620,39.7025299072266,116.590347290039,0,2
621,621,621,40.0966644287109,116.279983520508,7,8
622,622,622,39.6887969970703,116.32804870605499,0,2
623,623,623,39.9483489990234,116.113815307617,0,1
624,624,624,39.7945404052734,116.487350463867,0,1
625,625,625,40.0060272216797,116.26350402832001,3,5
626,626,626,40.1268768310547,116.42829895019501,0,2
627,627,627,40.0499725341797,116.39533996582001,2,0
628,628,628,40.2147674560547,116.25251770019501,1,0
629,629,629,40.1158905029297,116.68098449707001,1,2
630,630,630,40.0829315185547,116.29646301269501,0,1
631,631,631,40.0170135498047,116.27449035644501,0,3
632,632,632,40.0279998779297,116.41731262207001,7,4
633,633,633,40.0499725341797,116.30744934082001,1,2
634,634,634,39.8769378662109,116.49421691894501,7,2
635,635,635,39.9414825439453,116.528549194336,3,0
636,636,636,39.8975372314453,116.396713256836,1,2
637,637,637,39.8659515380859,116.26350402832001,1,4
638,638,638,39.9222564697266,116.366500854492,8,5
639,639,639,39.7849273681641,116.363754272461,2,1
640,640,640,39.9771881103516,116.421432495117,1,3
641,641,641,39.7190093994141,116.166000366211,1,1
642,642,642,40.0225067138672,116.466751098633,0,1
643,643,643,40.1653289794922,116.214065551758,1,0
644,644,644,39.9922943115234,116.356887817383,0,1
645,645,645,40.0334930419922,116.30744934082001,1,2
646,646,646,40.0829315185547,116.366500854492,7,6
647,647,647,40.1859283447266,116.64802551269501,1,0
648,648,648,39.9510955810547,116.135787963867,1,0
649,649,649,39.9675750732422,116.409072875977,1,3
650,650,650,40.0925445556641,116.289596557617,2,6
651,651,651,39.8522186279297,116.39533996582001,2,0
652,652,652,39.9730682373047,116.38435363769501,7,4
653,653,653,39.9002838134766,116.400833129883,8,16
654,654,654,39.7794342041016,116.499710083008,8,11
655,655,655,39.7245025634766,116.225051879883,0,1
656,656,656,39.9085235595703,116.409072875977,0,1
657,657,657,39.8343658447266,116.422805786133,0,1
658,658,658,39.8975372314453,116.112442016602,1,0
659,659,659,40.0623321533203,116.435165405273,1,3
660,660,660,39.9208831787109,116.319808959961,13,1
661,661,661,39.7560882568359,116.528549194336,0,1
662,662,662,39.8261260986328,116.565628051758,2,1
663,663,663,40.0087738037109,116.48185729980499,0,1
664,664,664,40.1076507568359,116.431045532227,1,0
665,665,665,40.0994110107422,116.661758422852,1,0
666,666,666,39.8041534423828,116.344528198242,1,1
667,667,667,39.7121429443359,116.358261108398,1,3
668,668,668,40.0966644287109,116.319808959961,1,1
669,669,669,40.0417327880859,116.374740600586,1,0
670,670,670,39.9909210205078,116.304702758789,3,8
671,671,671,39.8700714111328,116.645278930664,3,0
672,672,672,39.9854278564453,116.336288452148,10,4
673,673,673,39.8838043212891,116.277236938477,3,8
674,674,674,40.1612091064453,116.660385131836,0,1
675,675,675,39.9826812744141,116.32804870605499,19,11
676,676,676,39.9730682373047,116.32804870605499,24,27
677,677,677,39.9510955810547,116.39396667480499,15,13
678,678,678,39.8741912841797,116.51481628417999,0,1
679,679,679,39.9071502685547,116.52580261230499,0,2
680,680,680,39.9620819091797,116.389846801758,2,4
681,681,681,39.9401092529297,116.104202270508,2,2
682,682,682,40.1200103759766,116.25251770019501,0,2
683,683,683,40.0101470947266,116.36238098144501,1,1
684,684,684,40.0870513916016,116.41731262207001,0,3
685,685,685,40.1090240478516,116.57112121582001,0,3
686,686,686,40.0540924072266,116.49421691894501,1,1
687,687,687,39.8989105224609,116.359634399414,5,13
688,688,688,40.0540924072266,116.40632629394501,1,2
689,689,689,40.1090240478516,116.65901184082001,1,0
690,690,690,40.0431060791016,116.28547668457001,0,1
691,691,691,40.0760650634766,116.56013488769501,1,1
692,692,692,39.9428558349609,116.491470336914,0,1
693,693,693,39.8769378662109,116.293716430664,3,1
694,694,694,40.1268768310547,116.326675415039,1,0
695,695,695,40.0691986083984,116.248397827148,0,1
696,696,696,39.7739410400391,116.531295776367,1,0
697,697,697,39.8728179931641,116.344528198242,2,0
698,698,698,40.0334930419922,116.632919311523,0,1
699,699,699,39.7615814208984,116.365127563477,0,1
700,700,700,39.8604583740234,116.551895141602,0,1
701,701,701,39.8934173583984,116.53678894042999,0,1
702,702,702,39.9936676025391,116.46125793457001,4,3
703,703,703,39.7629547119141,116.45027160644501,2,1
704,704,704,39.9401092529297,116.518936157227,1,1
705,705,705,39.7093963623047,116.420059204102,5,4
706,706,706,39.9098968505859,116.225051879883,6,8
707,707,707,39.7437286376953,116.17561340332001,4,1
708,708,708,39.8302459716797,116.189346313477,0,1
709,709,709,39.9291229248047,116.376113891602,2,1
710,710,710,40.0115203857422,116.495590209961,1,0
711,711,711,39.9538421630859,116.356887817383,2,1
712,712,712,39.9936676025391,116.425552368164,11,11
713,713,713,39.8508453369141,116.414566040039,6,15
714,714,714,39.7959136962891,116.359634399414,1,0
715,715,715,39.8700714111328,116.61369323730499,1,3
716,716,716,39.8824310302734,116.266250610352,2,0
717,717,717,39.9579620361328,116.583480834961,0,1
718,718,718,39.8590850830078,116.330795288086,0,4
719,719,719,40.0403594970703,116.289596557617,3,1
720,720,720,39.9991607666016,116.418685913086,7,3
721,721,721,39.8577117919922,116.599960327148,0,2
722,722,722,39.8467254638672,116.523056030273,1,0
723,723,723,40.0087738037109,116.458511352539,5,1
724,724,724,40.1296234130859,116.403579711914,0,1
725,725,725,40.0087738037109,116.282730102539,6,5
726,726,726,40.0307464599609,116.348648071289,7,4
727,727,727,40.1515960693359,116.557388305664,1,0
728,728,728,40.0417327880859,116.667251586914,1,1
729,729,729,40.0527191162109,116.414566040039,2,2
730,730,730,40.0417327880859,116.315689086914,5,3
731,731,731,40.1186370849609,116.612319946289,2,2
732,732,732,39.9456024169922,116.319808959961,14,17
733,733,733,40.0939178466797,116.37336730957001,6,3
734,734,734,40.1749420166016,116.619186401367,1,1
735,735,735,40.1474761962891,116.297836303711,2,0
736,736,736,39.9497222900391,116.290969848633,0,1
737,737,737,40.1255035400391,116.665878295898,1,0
738,738,738,39.8810577392578,116.332168579102,13,6
739,739,739,40.1241302490234,116.399459838867,2,0
740,740,740,39.9044036865234,116.451644897461,13,5
741,741,741,39.9634552001953,116.433792114258,5,2
742,742,742,39.8755645751953,116.170120239258,0,2
743,743,743,39.8535919189453,116.244277954102,0,2
744,744,744,40.0142669677734,116.485977172852,1,0
745,745,745,40.0211334228516,116.271743774414,4,4
746,746,746,39.8755645751953,116.641159057617,0,3
747,747,747,39.8975372314453,116.355514526367,19,4
748,748,748,40.1117706298828,116.64802551269501,0,1
749,749,749,39.8096466064453,116.619186401367,0,2
750,750,750,39.7396087646484,116.281356811523,1,0
751,751,751,39.8000335693359,116.45988464355499,3,2
752,752,752,39.7547149658203,116.117935180664,2,0
753,753,753,40.0623321533203,116.216812133789,1,0
754,754,754,39.9579620361328,116.446151733398,8,4
755,755,755,39.8453521728516,116.694717407227,1,0
756,756,756,39.9771881103516,116.20719909667999,0,1
757,757,757,39.8247528076172,116.28410339355499,9,6
758,758,758,39.9236297607422,116.47087097167999,0,2
759,759,759,39.7588348388672,116.61369323730499,1,0
760,760,760,39.9346160888672,116.225051879883,0,1
761,761,761,39.6489715576172,116.422805786133,0,1
762,762,762,39.6805572509766,116.201705932617,0,1
763,763,763,39.8329925537109,116.453018188477,3,1
764,764,764,39.7231292724609,116.14128112792999,7,5
765,765,765,39.9002838134766,116.48323059082001,12,22
766,766,766,39.9112701416016,116.40632629394501,1,2
767,767,767,39.8920440673828,116.28547668457001,0,3
768,768,768,39.8494720458984,116.225051879883,1,1
769,769,769,39.8934173583984,116.532669067383,2,0
770,770,770,39.8357391357422,116.431045532227,2,1
771,771,771,39.9140167236328,116.43928527832001,2,4
772,772,772,39.9675750732422,116.387100219727,1,2
773,773,773,39.8673248291016,116.27449035644501,1,2
774,774,774,39.9552154541016,116.303329467773,1,2
775,775,775,40.0760650634766,116.21818542480499,0,1
776,776,776,40.1145172119141,116.32804870605499,1,0
777,777,777,40.1419830322266,116.26213073730499,2,1
778,778,778,40.1309967041016,116.70158386230499,1,0
779,779,779,40.1035308837891,116.22917175292999,0,1
780,780,780,40.0431060791016,116.42692565917999,5,3
781,781,781,40.0156402587891,116.35002136230499,5,5
782,782,782,40.0760650634766,116.42692565917999,0,1
783,783,783,40.0760650634766,116.31706237792999,9,5
784,784,784,40.0815582275391,116.31706237792999,2,1
785,785,785,39.8975372314453,116.495590209961,16,13
786,786,786,39.8659515380859,116.53816223144501,1,7
787,787,787,39.8947906494141,116.594467163086,1,1
788,788,788,39.9716949462891,116.319808959961,10,30
789,789,789,39.8989105224609,116.63703918457001,1,1
790,790,790,39.6791839599609,116.32942199707001,0,1
791,791,791,39.9497222900391,116.23054504394501,0,1
792,792,792,39.8879241943359,116.25251770019501,1,1
793,793,793,39.9909210205078,116.282730102539,4,0
794,794,794,40.0334930419922,116.485977172852,0,13
795,795,795,40.0115203857422,116.332168579102,4,6
796,796,796,39.8041534423828,116.425552368164,0,5
797,797,797,40.1982879638672,116.738662719727,1,0
798,798,798,40.1103973388672,116.299209594727,1,5
799,799,799,40.0005340576172,116.584854125977,0,1
800,800,800,40.0005340576172,116.409072875977,5,4
801,801,801,40.0334930419922,116.310195922852,3,1
802,802,802,40.1103973388672,116.474990844727,1,2
803,803,803,40.1103973388672,116.211318969727,1,0
804,804,804,40.2202606201172,116.70295715332001,0,1
805,805,805,40.1103973388672,116.37336730957001,1,1
806,806,806,39.9291229248047,116.451644897461,0,1
807,807,807,39.9428558349609,116.28410339355499,2,0
808,808,808,39.9057769775391,116.575241088867,1,1
809,809,809,40.1145172119141,116.652145385742,0,2
810,810,810,39.8741912841797,116.29646301269501,2,0
811,811,811,39.8412322998047,116.391220092773,12,15
812,812,812,39.8082733154297,116.138534545898,2,0
813,813,813,39.8851776123047,116.259384155273,0,3
814,814,814,39.9620819091797,116.380233764648,3,4
815,815,815,39.8961639404297,116.577987670898,2,5
816,816,816,39.9401092529297,116.094589233398,1,3
817,817,817,39.9565887451172,116.402206420898,3,9
818,818,818,39.8906707763672,116.380233764648,8,7
819,819,819,39.8961639404297,116.676864624023,1,1
820,820,820,39.9291229248047,116.336288452148,2,1
821,821,821,39.9854278564453,116.474990844727,14,9
822,822,822,39.9991607666016,116.488723754883,5,2
823,823,823,39.7986602783203,116.332168579102,8,7
824,824,824,40.0307464599609,116.579360961914,0,1
825,825,825,39.7547149658203,116.200332641602,0,1
826,826,826,40.0595855712891,116.587600708008,1,0
827,827,827,39.8412322998047,116.326675415039,7,5
828,828,828,39.9620819091797,116.667251586914,2,3
829,829,829,39.7753143310547,116.348648071289,0,1
830,830,830,39.8961639404297,116.689224243164,1,4
831,831,831,40.1406097412109,116.90071105957001,1,0
832,832,832,40.0952911376953,116.303329467773,1,1
833,833,833,39.8879241943359,116.319808959961,3,6
834,834,834,39.9799346923828,116.488723754883,4,7
835,835,835,39.9909210205078,116.697463989258,1,0
836,836,836,39.8508453369141,116.741409301758,0,1
837,837,837,39.8700714111328,116.223678588867,1,0
838,838,838,39.9030303955078,116.652145385742,4,4
839,839,839,39.8000335693359,116.501083374023,1,1
840,840,840,39.8659515380859,116.479110717773,1,1
841,841,841,39.9250030517578,116.498336791992,1,0
842,842,842,40.0966644287109,116.220932006836,1,0
843,843,843,39.7739410400391,116.55876159667999,0,1
844,844,844,39.8261260986328,116.414566040039,1,1
845,845,845,39.7711944580078,116.359634399414,2,0
846,846,846,39.7272491455078,116.227798461914,1,0
847,847,847,39.7821807861328,116.282730102539,2,0
848,848,848,39.6668243408203,116.094589233398,1,3
849,849,849,39.9854278564453,116.435165405273,2,2
850,850,850,39.8838043212891,116.376113891602,3,4
851,851,851,39.9813079833984,116.304702758789,6,10
852,852,852,39.8755645751953,116.237411499023,4,1
853,853,853,39.7739410400391,116.398086547852,1,0
854,854,854,39.8069000244141,116.409072875977,0,1
855,855,855,39.8920440673828,116.20857238769501,0,2
856,856,856,39.9057769775391,116.45988464355499,6,5
857,857,857,39.8741912841797,116.61369323730499,1,1
858,858,858,40.0444793701172,116.314315795898,6,4
859,859,859,39.8082733154297,116.422805786133,6,9
860,860,860,39.9181365966797,116.532669067383,5,6
861,861,861,40.1200103759766,116.672744750977,0,1
862,862,862,40.1309967041016,116.595840454102,0,2
863,863,863,40.0321197509766,116.409072875977,1,0
864,864,864,39.7231292724609,116.172866821289,0,1
865,865,865,39.8549652099609,116.480484008789,0,1
866,866,866,39.9428558349609,116.392593383789,0,1
867,867,867,39.7011566162109,116.458511352539,0,1
868,868,868,40.1378631591797,116.172866821289,0,1
869,869,869,39.6201324462891,116.388473510742,3,0
870,870,870,39.8288726806641,116.465377807617,2,0
871,871,871,39.8274993896484,116.485977172852,0,1
872,872,872,39.7725677490234,116.321182250977,0,1
873,873,873,39.8824310302734,116.431045532227,1,0
874,874,874,39.8604583740234,116.42692565917999,11,12
875,875,875,39.9497222900391,116.56013488769501,5,1
876,876,876,39.7629547119141,116.17561340332001,1,0
877,877,877,39.9195098876953,116.49421691894501,12,4
878,878,878,39.9085235595703,116.63703918457001,1,1
879,879,879,39.8632049560547,116.518936157227,3,1
880,880,880,39.9428558349609,116.686477661133,0,1
881,881,881,39.8398590087891,116.66999816894501,0,1
882,882,882,39.8838043212891,116.546401977539,1,2
883,883,883,39.9936676025391,116.216812133789,2,0
884,884,884,39.8508453369141,116.755142211914,1,0
885,885,885,39.9689483642578,116.39396667480499,0,9
886,886,886,39.9277496337891,116.171493530273,1,1
887,887,887,39.9387359619141,116.336288452148,4,5
888,888,888,39.8590850830078,116.28410339355499,2,3
889,889,889,39.8947906494141,116.204452514648,1,1
890,890,890,39.7451019287109,116.542282104492,0,3
891,891,891,39.9538421630859,116.333541870117,5,2
892,892,892,39.7245025634766,116.17424011230499,0,1
